fips,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,B19037_001E,B19037_002E,B19037_003E,B19037_004E,B19037_005E,B19037_006E,B19037_007E,B19037_008E,B19037_009E,B19037_010E,B19037_011E,B19037_012E,B19037_013E,B19037_014E,B19037_015E,B19037_016E,B19037_017E,B19037_018E,B19037_019E,B19037_020E,B19037_021E,B19037_022E,B19037_023E,B19037_024E,B19037_025E,B19037_026E,B19037_027E,B19037_028E,B19037_029E,B19037_030E,B19037_031E,B19037_032E,B19037_033E,B19037_034E,B19037_035E,B19037_036E,B19037_037E,B19037_038E,B19037_039E,B19037_040E,B19037_041E,B19037_042E,B19037_043E,B19037_044E,B19037_045E,B19037_046E,B19037_047E,B19037_048E,B19037_049E,B19037_050E,B19037_051E,B19037_052E,B19037_053E,B19037_054E,B19037_055E,B19037_056E,B19037_057E,B19037_058E,B19037_059E,B19037_060E,B19037_061E,B19037_062E,B19037_063E,B19037_064E,B19037_065E,B19037_066E,B19037_067E,B19037_068E,B19037_069E
06001422000,85,63,33,25,7,24,38,0,28,65,49,88,31,93,31,60,720,13,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,349,32,11,17,0,0,15,31,0,24,31,0,51,17,46,27,47,258,33,28,5,19,7,9,0,0,4,34,31,29,10,32,4,13,100,20,24,5,6,0,0,4,0,0,0,18,8,0,15,0,0
06001441923,92,49,128,128,189,15,62,92,56,59,288,269,241,173,115,72,2028,54,30,0,0,10,0,0,0,0,0,0,0,14,0,0,0,0,1088,0,12,52,70,54,0,62,43,16,0,200,176,180,71,80,72,446,38,0,0,0,12,15,0,12,24,59,88,43,37,83,35,0,440,24,37,76,48,123,0,0,37,16,0,0,36,24,19,0,0
06013339001,33,115,21,46,171,138,213,81,55,152,167,380,89,74,95,65,1895,234,0,0,0,14,27,61,91,0,14,0,7,13,0,7,0,0,1098,10,47,0,8,102,63,72,57,33,120,128,223,43,67,78,47,348,23,26,21,6,19,14,14,0,0,32,11,101,46,0,17,18,215,0,42,0,18,23,0,36,24,8,0,21,43,0,0,0,0
06013345108,7,41,8,0,44,22,49,74,25,185,285,422,331,270,526,934,3223,29,7,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1168,0,0,0,0,0,0,36,57,11,76,109,131,163,87,233,265,1602,0,41,0,0,0,13,0,0,0,80,145,215,140,141,231,596,424,0,0,8,0,44,9,13,17,14,29,31,76,28,20,62,73
06013349000,101,37,32,40,51,68,25,115,33,59,158,165,188,129,294,324,1819,52,20,14,0,0,0,0,8,10,0,0,0,0,0,0,0,0,542,14,0,0,8,0,15,0,69,20,31,46,26,31,32,136,114,824,14,0,24,17,35,33,0,0,8,28,89,95,97,69,121,194,401,53,23,8,15,16,20,17,36,5,0,23,44,60,28,37,16
06019005410,55,70,46,106,75,154,54,105,52,84,106,157,0,87,0,7,1158,217,8,0,0,0,54,90,0,0,0,0,0,65,0,0,0,0,387,0,54,0,27,0,34,12,65,7,61,57,44,0,26,0,0,310,47,16,8,14,0,30,11,40,9,0,43,31,0,61,0,0,244,0,0,38,65,21,0,31,0,36,23,6,17,0,0,0,7
06037108102,46,5,14,6,10,32,19,28,21,96,114,200,233,167,127,132,1250,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,11,0,0,0,0,0,8,14,6,47,42,52,46,60,0,47,574,24,0,6,0,0,32,5,9,0,36,42,109,118,52,74,67,334,7,0,8,6,10,0,6,5,15,13,30,39,69,55,53,18
06037124700,85,28,90,97,0,88,34,40,95,219,346,305,175,159,70,216,2047,51,0,0,0,40,0,0,0,11,0,0,0,0,0,0,0,0,800,48,0,13,32,0,43,19,29,11,94,106,206,43,41,44,71,858,37,28,44,15,0,0,0,0,66,107,165,52,86,100,13,145,338,0,0,33,10,0,45,15,0,18,18,75,47,46,18,13,0
06037137502,51,18,95,15,36,67,122,78,59,102,135,221,220,81,183,202,1685,33,0,0,8,0,0,0,0,25,0,0,0,0,0,0,0,0,427,12,4,0,0,0,0,8,24,0,20,51,35,83,28,91,71,723,0,0,9,0,10,11,63,29,20,74,50,113,117,29,82,116,502,39,14,78,15,26,56,51,0,39,8,34,73,20,24,10,15
06037139401,60,182,13,136,0,19,40,9,54,100,154,143,167,76,14,20,1187,21,0,9,0,0,0,0,0,0,0,0,12,0,0,0,0,0,616,8,48,0,82,0,19,24,9,25,41,104,50,130,76,0,0,227,0,10,0,9,0,0,16,0,21,18,28,62,37,0,14,12,323,52,115,13,45,0,0,0,0,8,41,10,31,0,0,0,8
06037141302,107,143,159,102,149,266,106,183,12,153,215,316,260,185,262,280,2898,156,0,16,44,0,53,29,14,0,0,0,0,0,0,0,0,0,1251,19,11,0,18,48,121,30,100,12,37,111,167,162,123,119,173,936,16,67,87,32,33,116,33,35,0,55,52,90,84,62,89,85,555,72,49,28,52,15,0,29,48,0,61,52,59,14,0,54,22
06037214501,164,53,20,51,56,38,44,37,73,94,27,201,208,222,75,162,1525,132,76,0,0,0,0,22,14,0,0,0,0,0,20,0,0,0,831,38,8,5,37,47,16,0,37,67,89,25,128,38,160,30,106,316,10,0,0,14,3,0,6,0,0,5,2,33,124,39,24,56,246,40,45,15,0,6,0,24,0,6,0,0,40,26,23,21,0
06037264103,67,45,59,63,44,24,28,73,9,155,98,211,132,68,180,171,1427,42,0,0,0,0,31,0,0,6,0,0,5,0,0,0,0,0,857,38,32,11,18,5,16,13,67,5,79,71,119,105,47,118,113,333,29,0,0,22,8,8,15,0,4,32,22,71,13,21,30,58,195,0,13,48,23,0,0,0,0,0,44,0,21,14,0,32,0
06037265202,257,35,64,32,84,155,68,38,58,181,80,129,193,81,80,420,1955,305,120,31,22,0,5,50,0,28,0,39,10,0,0,0,0,0,537,69,0,15,0,67,41,0,10,32,100,22,48,77,27,10,19,674,68,0,0,28,0,60,47,0,14,14,22,36,69,43,15,258,439,0,4,27,4,12,4,21,0,12,28,26,45,47,11,55,143
06037271600,177,38,66,174,39,72,45,54,30,112,162,176,313,111,158,228,1955,173,54,12,0,44,0,7,0,0,0,24,25,0,0,0,0,7,982,85,0,39,122,23,25,40,54,30,31,71,96,171,48,90,57,518,28,8,9,0,5,0,5,0,0,40,52,71,86,59,40,115,282,10,18,18,8,11,40,0,0,0,17,14,9,56,4,28,49
06037273200,130,53,76,52,71,0,64,73,29,41,180,168,226,94,80,222,1559,107,0,0,0,0,0,0,17,6,0,0,21,0,30,8,0,25,795,102,22,0,24,31,0,15,35,8,15,70,97,132,58,80,106,522,0,24,25,19,40,0,32,17,21,18,79,71,64,28,0,84,135,28,7,51,9,0,0,0,15,0,8,10,0,0,0,0,7
06037302002,186,114,185,162,48,56,56,118,69,80,152,177,141,20,33,39,1636,49,5,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,734,100,0,80,27,30,28,13,37,41,14,70,130,110,20,17,17,394,51,15,42,18,0,0,20,42,18,50,43,40,31,0,16,8,459,30,78,40,117,18,28,23,39,10,16,39,7,0,0,0,14
06037463000,25,6,64,28,57,12,12,22,22,56,31,77,127,71,151,174,935,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,361,0,0,35,5,13,0,0,0,5,6,11,39,69,10,97,71,333,20,0,7,0,20,8,0,0,17,24,0,32,41,57,30,77,237,5,6,22,23,24,4,12,22,0,26,20,6,13,4,24,26
06037463602,260,446,89,124,29,272,81,92,203,95,187,559,363,78,230,200,3308,231,37,14,0,0,0,38,66,31,13,0,0,0,20,0,12,0,1632,145,44,15,78,29,25,15,31,92,48,135,369,251,64,175,116,745,16,96,61,46,0,110,0,17,15,31,34,115,76,14,43,71,700,62,292,13,0,0,99,0,13,83,16,18,75,16,0,0,13
06037577604,12,10,6,5,0,42,7,45,18,40,87,174,81,110,39,56,732,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,5,0,0,0,0,0,0,0,7,11,19,15,5,38,9,12,400,7,5,0,0,0,6,0,19,0,23,46,116,60,65,30,23,206,0,0,6,5,0,36,7,26,11,6,22,43,16,7,0,21
06037621204,55,100,157,132,67,17,48,69,74,168,211,111,221,141,91,137,1799,36,0,14,0,0,0,0,0,0,22,0,0,0,0,0,0,0,620,0,0,0,35,33,8,38,12,0,36,154,69,117,34,37,47,655,45,10,10,16,17,0,0,47,0,102,57,42,75,90,54,90,488,10,76,147,81,17,9,10,10,52,30,0,0,29,17,0,0
06037651101,81,32,59,33,73,35,92,33,22,138,148,371,215,208,225,173,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,12,0,0,0,0,12,49,12,0,57,0,78,103,80,35,60,732,31,10,0,0,19,0,0,0,0,14,101,186,77,68,150,76,708,38,22,59,33,54,23,43,21,22,67,47,107,35,60,40,37
06037700101,327,484,165,187,336,178,175,116,78,263,175,254,99,31,87,143,3098,131,46,12,22,0,0,11,0,0,40,0,0,0,0,0,0,0,1298,52,68,14,142,116,120,63,89,10,187,63,168,41,10,27,128,937,205,58,78,11,127,38,63,15,28,76,77,76,58,12,0,15,732,24,346,51,34,93,9,49,12,0,0,35,10,0,9,60,0
06037700801,269,313,158,82,76,48,184,15,36,124,134,340,166,138,201,401,2685,28,5,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,884,42,0,57,26,0,0,0,0,0,85,76,209,82,44,78,185,673,27,69,67,14,19,19,15,0,0,39,31,75,0,51,96,151,1100,195,244,34,42,57,29,169,15,13,0,27,56,84,43,27,65
06037701201,47,0,45,15,34,23,55,9,11,51,121,115,101,118,128,688,1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,3,0,20,0,11,0,0,37,0,0,10,142,807,47,0,15,7,31,0,0,0,0,23,96,26,57,98,50,357,531,0,0,30,8,0,23,35,9,0,28,25,52,44,20,68,189
06037701601,40,48,70,104,32,28,40,57,61,107,253,147,162,120,161,462,1892,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,641,0,0,5,0,21,9,29,7,0,53,122,37,59,48,85,166,745,20,31,24,13,0,10,11,12,53,21,109,40,68,62,58,213,497,20,17,41,91,11,9,0,38,8,33,22,70,35,10,9,83
06037701902,157,400,158,109,63,49,102,42,82,108,215,229,278,124,93,318,2527,77,10,0,11,12,0,24,8,0,0,0,0,0,0,0,0,12,1257,104,38,9,13,34,12,55,13,59,65,72,165,278,82,50,208,610,24,105,25,13,0,13,39,0,11,43,106,64,0,42,27,98,583,19,257,113,71,29,0,0,29,12,0,37,0,0,0,16,0
06037920329,17,93,0,47,59,25,32,0,53,184,317,485,274,147,282,187,2202,37,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,691,0,32,0,19,13,0,0,0,14,111,103,162,62,22,143,10,1224,17,0,0,16,46,16,32,0,15,37,214,213,177,125,139,177,250,0,61,0,12,0,9,0,0,24,36,0,73,35,0,0,0
06037980013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06041102203,72,139,218,16,34,98,20,159,80,139,242,277,132,78,84,202,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,10,23,68,16,11,52,0,83,20,45,79,51,0,22,45,19,1026,11,96,27,0,23,9,10,76,35,79,118,211,108,44,39,140,420,51,20,123,0,0,37,10,0,25,15,45,15,24,12,0,43
06041110100,95,187,121,73,92,55,40,12,85,102,137,272,142,144,224,573,2354,106,43,0,0,17,46,0,0,0,0,0,0,0,0,0,0,0,482,21,0,12,27,18,12,23,0,56,28,42,56,12,30,67,78,865,16,79,75,0,13,0,0,12,0,0,13,139,72,73,89,284,901,15,108,34,29,15,43,17,0,29,74,82,77,58,41,68,211
06041126100,14,71,42,29,24,26,88,70,56,164,152,163,296,223,283,766,2467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0,0,0,0,24,0,0,43,25,101,65,28,29,15,53,258,1189,0,56,0,0,0,13,45,27,0,34,15,57,206,101,168,467,637,14,15,42,29,0,13,43,0,31,29,72,78,61,107,62,41
06041126200,172,143,67,35,90,34,114,38,43,133,149,246,189,70,167,439,2129,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,404,0,47,0,0,19,0,43,0,17,23,17,59,0,0,40,139,838,79,0,13,0,0,0,53,0,26,14,78,129,113,34,50,249,872,93,96,54,35,71,34,18,38,0,96,54,58,61,36,77,51
06053013000,139,40,116,99,83,50,117,155,81,148,233,252,215,81,64,50,1923,119,33,0,0,11,11,9,44,0,0,11,0,0,0,0,0,0,841,65,0,20,32,38,21,0,47,19,68,162,132,169,41,19,8,544,31,20,49,35,9,11,21,45,34,48,36,92,15,19,45,34,419,10,20,47,21,25,9,52,63,28,21,35,28,31,21,0,8
06055200601,9,66,32,127,46,68,51,65,46,124,108,286,260,182,121,69,1660,27,0,0,0,0,0,0,0,0,0,0,8,0,19,0,0,0,515,0,10,0,9,0,50,0,7,0,7,65,111,63,104,61,28,704,0,18,0,60,0,18,23,21,46,23,19,145,178,61,60,32,414,9,38,32,58,46,0,28,37,0,94,16,30,0,17,0,9
06059062634,30,0,0,12,15,64,66,52,33,112,166,407,127,347,336,275,2042,24,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,724,8,0,0,0,0,37,55,8,25,78,39,105,23,128,104,114,1099,9,0,0,0,0,15,0,37,8,23,118,235,90,219,208,137,195,13,0,0,12,15,12,11,7,0,11,9,43,14,0,24,24
06059063008,59,28,11,0,15,6,6,0,15,12,59,64,83,16,46,102,522,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,22,0,0,0,0,0,0,0,0,0,11,7,28,0,5,7,154,5,18,0,0,0,0,0,0,0,0,11,27,18,0,7,68,256,0,10,11,0,15,6,6,0,15,12,37,30,37,16,34,27
06065045118,89,183,62,83,183,112,82,53,50,69,85,80,46,39,18,0,1234,99,12,21,16,0,50,0,0,0,0,0,0,0,0,0,0,0,328,0,47,0,83,77,26,40,8,0,0,36,0,11,0,0,0,400,28,54,31,0,36,71,33,45,0,0,27,52,10,13,0,0,407,49,61,15,0,20,15,9,0,50,69,22,28,25,26,18,0
06067005801,50,52,137,132,85,113,139,186,92,120,232,334,314,119,65,125,2295,46,0,0,33,0,0,0,0,0,0,0,13,0,0,0,0,0,442,16,14,0,13,14,0,56,18,13,0,68,80,122,12,0,16,1104,0,38,18,53,0,91,66,87,20,71,89,188,151,70,53,109,703,34,0,86,66,71,22,17,81,59,49,62,66,41,37,12,0
06067008507,0,0,0,14,21,34,46,41,8,81,248,282,320,86,198,13,1392,145,0,0,0,0,0,0,0,0,0,12,0,69,64,0,0,0,558,0,0,0,14,0,0,6,22,0,23,110,98,139,18,128,0,541,0,0,0,0,21,14,14,8,8,19,128,115,100,49,52,13,148,0,0,0,0,0,20,26,11,0,27,10,0,17,19,18,0
06073000300,122,252,82,73,134,168,114,87,80,256,141,498,254,77,146,144,2628,221,44,53,0,0,15,47,14,0,0,14,14,20,0,0,0,0,1074,52,55,0,0,36,100,32,5,48,80,76,304,126,47,84,29,735,10,51,18,0,71,21,37,16,19,101,51,131,112,15,19,63,598,16,93,64,73,12,0,31,66,13,61,0,43,16,15,43,52
06073017702,82,51,56,109,42,79,29,48,115,77,82,114,90,72,138,110,1294,26,5,0,16,0,0,0,0,0,0,5,0,0,0,0,0,0,534,59,21,7,35,0,34,19,15,64,6,63,64,39,44,52,12,560,18,24,18,74,20,39,10,14,43,49,19,50,21,20,74,67,174,0,6,15,0,22,6,0,19,8,17,0,0,30,8,12,31
06075015100,51,104,31,66,58,71,62,20,60,38,90,169,206,136,150,165,1477,72,0,0,0,0,0,9,0,0,9,7,26,0,0,21,0,0,548,23,20,0,0,12,19,9,10,21,0,32,58,110,66,84,84,300,0,9,0,47,0,9,11,0,0,11,10,49,47,29,35,43,557,28,75,31,19,46,34,42,10,30,20,22,62,49,20,31,38
06075016600,210,33,39,44,53,58,28,60,109,207,319,313,243,300,291,204,2511,159,81,0,0,0,0,0,0,0,33,0,25,20,0,0,0,0,1578,74,21,0,0,26,34,0,44,76,111,164,146,198,287,253,144,580,37,0,16,44,0,24,15,16,0,34,130,122,31,13,38,60,194,18,12,23,0,27,0,13,0,0,62,0,25,14,0,0,0
06075017801,357,762,307,91,56,12,13,42,0,32,7,104,117,60,64,203,2227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0,29,12,13,0,0,17,0,31,89,26,64,145,297,18,78,0,0,0,0,0,0,0,15,7,59,28,34,0,58,1504,339,684,307,91,27,0,0,42,0,0,0,14,0,0,0,0
06075020300,82,85,43,20,16,23,31,49,10,47,144,184,193,190,293,213,1623,19,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,11,963,14,42,0,0,0,15,9,8,0,24,92,131,125,117,232,154,452,38,16,26,20,0,8,22,0,10,17,41,45,51,73,37,48,189,30,27,17,0,8,0,0,41,0,6,11,8,17,0,24,0
06075021100,19,40,54,40,87,71,32,41,31,84,135,208,216,60,238,521,1877,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,879,8,40,0,0,18,29,12,32,20,16,57,111,77,11,82,366,707,0,0,54,27,25,0,20,0,0,68,27,84,89,49,148,116,276,11,0,0,13,44,42,0,9,11,0,36,13,50,0,8,39
06075022704,18,31,26,33,39,29,30,35,41,30,79,167,141,189,234,465,1587,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,9,12,0,0,8,7,0,9,7,0,59,83,73,101,161,299,516,0,19,12,20,0,12,11,0,34,12,9,64,68,38,73,144,234,0,0,14,13,31,10,19,26,0,18,11,20,0,50,0,22
06075031000,74,26,0,39,55,0,17,30,45,40,92,168,220,111,208,161,1286,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,203,0,0,0,0,0,0,0,0,8,10,0,49,53,15,46,22,703,0,20,0,39,25,0,10,17,14,21,51,45,125,82,125,129,375,74,6,0,0,30,0,7,13,23,9,36,74,42,14,37,10
06079011300,151,120,128,188,129,81,72,116,133,175,270,478,312,124,186,142,2805,577,87,58,56,115,28,26,13,18,48,0,24,70,21,0,13,0,685,6,35,0,14,59,12,11,24,25,68,64,117,116,26,66,42,934,34,27,14,17,14,43,22,60,11,80,133,207,103,63,37,69,609,24,0,58,42,28,0,26,14,49,27,49,84,72,35,70,31
06081607500,13,32,58,40,30,13,19,52,78,124,185,131,148,166,277,182,1548,44,0,9,0,0,10,0,0,0,25,0,0,0,0,0,0,0,752,0,0,0,7,10,10,7,19,0,21,57,108,107,66,210,130,523,13,23,35,21,0,3,0,24,17,49,93,14,41,71,67,52,229,0,0,23,12,10,0,12,9,36,54,35,9,0,29,0,0
06081610203,43,24,52,63,60,67,94,101,54,140,100,118,32,0,0,20,968,75,0,0,0,0,0,0,0,12,0,24,31,0,2,0,0,6,555,10,0,39,46,60,38,72,68,45,50,32,67,14,0,0,14,274,28,24,13,7,0,29,22,21,9,31,26,51,13,0,0,0,64,5,0,0,10,0,0,0,0,0,35,11,0,3,0,0,0
06085500600,108,160,36,83,55,111,31,52,89,119,243,132,263,130,312,304,2228,65,0,0,0,0,0,31,0,0,0,10,24,0,0,0,0,0,1101,84,0,12,13,55,69,10,52,42,73,145,70,152,92,130,102,854,12,90,0,43,0,11,11,0,47,26,74,53,91,38,170,188,208,12,70,24,27,0,0,10,0,0,10,0,9,20,0,12,14
06085502603,28,0,12,43,17,45,9,42,13,63,91,143,38,40,176,210,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,16,0,16,0,67,0,18,77,85,493,28,0,0,26,5,45,9,0,13,17,65,48,22,22,82,111,198,0,0,12,17,12,0,0,26,0,30,26,28,16,0,17,14
06085506801,27,70,60,40,38,13,74,35,32,126,105,264,209,114,224,777,2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,0,0,0,13,25,0,0,56,14,48,83,57,123,264,1075,27,50,43,0,38,0,32,20,17,53,33,123,76,38,54,471,450,0,20,17,40,0,0,17,15,15,17,58,93,50,19,47,42
06085507806,90,18,0,46,46,9,24,8,33,93,87,149,172,231,419,403,1828,26,19,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,775,37,0,0,39,0,0,9,0,32,45,23,53,107,135,184,111,811,24,6,0,0,0,9,0,8,1,18,49,74,65,96,203,258,216,10,12,0,0,46,0,15,0,0,30,15,22,0,0,32,34
06085511301,84,61,124,63,53,44,75,67,41,35,92,179,128,44,114,564,1768,36,0,10,0,0,0,0,26,0,0,0,0,0,0,0,0,0,633,0,27,55,28,18,0,0,53,30,12,53,93,95,12,63,94,563,46,24,37,25,35,0,0,14,11,14,0,55,9,26,0,267,536,38,0,32,10,0,44,49,0,0,9,39,31,24,6,51,203
06085511915,135,71,80,108,90,27,21,85,116,50,86,92,74,105,38,61,1239,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,544,51,0,10,52,33,0,0,85,101,11,0,47,33,76,11,34,366,30,45,15,31,57,9,0,0,15,0,46,24,32,29,6,27,317,54,26,55,25,0,18,21,0,0,27,40,21,9,0,21,0
06087100800,379,194,123,124,218,44,30,170,82,223,388,293,197,84,206,175,2930,437,150,15,20,15,0,0,15,45,16,115,46,0,0,0,0,0,1133,179,14,39,0,81,19,0,36,35,85,167,186,109,34,91,58,997,27,96,64,93,69,0,15,59,31,23,89,107,88,50,99,87,363,23,69,0,16,68,25,0,30,0,0,86,0,0,0,16,30
06097150901,137,150,27,160,42,58,105,29,163,169,89,455,102,99,115,82,1982,89,54,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,778,54,13,14,65,28,22,44,0,125,102,32,179,61,0,0,39,774,29,86,0,10,14,0,45,15,24,20,27,217,41,99,104,43,341,0,51,13,85,0,36,16,14,14,47,30,24,0,0,11,0
06097151700,22,77,67,237,79,173,139,220,186,240,297,337,238,221,140,98,2771,96,12,0,0,12,0,0,23,0,31,0,18,0,0,0,0,0,897,0,0,0,57,65,131,26,61,46,25,102,165,58,116,28,17,1034,10,65,34,94,14,28,23,84,53,101,107,85,81,105,83,67,744,0,12,33,74,0,14,67,75,56,114,70,87,99,0,29,14
06097153001,207,157,150,316,110,139,90,144,178,223,194,212,157,91,37,0,2405,182,13,0,11,0,11,77,0,0,0,61,9,0,0,0,0,0,962,18,55,77,198,10,37,66,46,113,40,120,128,40,0,14,0,814,82,60,15,66,60,11,0,80,16,122,27,75,98,79,23,0,447,94,42,47,52,29,14,24,18,49,0,38,9,19,12,0,0
06097153401,95,189,213,78,165,150,144,67,112,221,316,376,218,244,194,121,2903,61,0,0,0,0,0,0,6,0,0,0,55,0,0,0,0,0,752,0,112,69,15,39,42,57,18,42,98,34,118,16,40,32,20,1465,95,46,109,63,14,82,39,37,49,108,146,167,174,177,104,55,625,0,31,35,0,112,26,42,12,21,15,81,91,28,27,58,46
06111006800,13,29,78,19,26,13,69,28,42,59,148,234,93,121,76,197,1245,26,0,0,0,0,0,0,15,0,0,0,0,11,0,0,0,0,352,0,0,36,11,0,0,23,0,0,0,43,108,39,18,20,54,592,0,17,12,8,13,0,14,13,26,36,72,107,19,79,56,120,275,13,12,30,0,13,13,17,15,16,23,33,8,35,24,0,23
06113010501,189,48,72,137,176,16,74,89,26,44,46,27,29,28,0,30,1031,381,126,32,30,91,58,0,0,32,0,12,0,0,0,0,0,0,575,63,16,42,46,118,16,74,32,26,23,46,27,29,17,0,0,75,0,0,0,0,0,0,0,25,0,9,0,0,0,11,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08005004952,250,136,110,46,62,42,35,32,85,136,245,143,106,0,43,11,1482,326,90,22,47,15,8,0,35,0,0,32,64,0,0,0,13,0,808,89,66,42,21,33,42,0,16,65,80,149,93,71,0,30,11,259,71,10,0,10,21,0,0,16,20,9,32,35,35,0,0,0,89,0,38,21,0,0,0,0,0,0,15,0,15,0,0,0,0
08013012203,377,113,268,135,166,293,187,108,175,276,298,367,80,72,207,183,3305,413,121,15,77,0,35,14,33,27,49,13,0,0,0,0,0,29,1364,88,58,57,78,48,113,26,81,72,202,215,114,28,46,73,65,1079,75,13,68,57,73,101,98,0,42,50,46,217,40,26,84,89,449,93,27,66,0,10,65,30,0,12,11,37,36,12,0,50,0
08013012204,290,204,153,62,135,46,115,58,55,63,104,213,66,63,51,97,1775,627,230,116,86,19,91,7,21,8,0,0,28,21,0,0,0,0,630,31,57,11,32,8,0,56,27,45,53,44,135,52,20,37,22,325,29,31,11,11,13,13,24,6,0,0,0,57,14,35,14,67,193,0,0,45,0,23,26,14,17,10,10,32,0,0,8,0,8
08031002703,404,205,191,266,198,356,309,85,172,342,454,202,133,58,66,0,3441,427,47,26,49,24,9,22,95,0,35,12,58,50,0,0,0,0,2107,184,77,72,166,165,297,196,58,109,244,301,137,61,0,40,0,730,146,46,56,76,11,12,18,27,15,86,95,15,58,43,26,0,177,27,56,14,0,13,25,0,0,13,0,0,0,14,15,0,0
08031003800,426,153,207,105,57,71,70,162,62,284,159,262,325,109,429,761,3642,132,82,0,0,0,0,0,0,0,10,40,0,0,0,0,0,0,1229,52,28,26,46,0,13,45,72,28,150,48,122,108,63,164,264,1236,159,17,41,31,32,33,0,50,11,55,92,129,161,0,84,341,1045,133,108,140,28,25,25,25,40,13,39,19,11,56,46,181,156
08031006809,391,92,83,100,175,298,178,216,158,321,119,358,124,65,523,310,3511,223,59,0,0,0,24,95,0,0,0,8,37,0,0,0,0,0,1369,168,11,13,25,100,66,61,91,72,210,59,128,18,39,243,65,1282,107,12,36,49,16,100,83,88,25,56,23,177,74,26,207,203,637,57,69,34,26,35,37,34,37,61,47,0,53,32,0,73,42
08035014139,19,31,30,24,52,29,34,56,42,153,109,295,218,172,125,190,1579,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,6,0,0,0,7,0,0,5,7,41,147,59,59,32,50,604,13,0,0,0,0,9,0,28,0,8,0,92,151,113,73,117,556,0,25,30,24,52,13,34,28,37,138,68,56,8,0,20,23
08041005108,17,56,31,23,150,79,16,62,161,192,412,406,485,400,224,69,2783,96,0,16,0,0,0,17,0,0,0,0,63,0,0,0,0,0,1131,17,13,0,23,67,52,16,0,94,63,255,261,72,110,54,34,1319,0,27,31,0,25,10,0,35,37,129,43,125,375,277,170,35,237,0,0,0,0,58,0,0,27,30,0,51,20,38,13,0,0
08059009807,33,50,23,38,26,55,43,31,27,86,92,111,65,21,42,18,761,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,168,0,0,0,6,0,0,0,24,11,0,10,58,31,15,13,0,319,19,13,0,5,7,51,22,4,6,32,40,49,20,6,27,18,262,14,37,23,27,19,4,21,3,10,54,30,4,14,0,2,0
08059011601,156,141,77,75,88,108,69,41,79,50,139,156,129,13,20,37,1378,114,6,24,30,0,17,0,0,0,25,0,0,12,0,0,0,0,551,88,81,8,62,24,49,41,30,47,10,38,46,17,0,0,10,473,45,16,34,13,23,20,23,11,0,20,85,75,48,13,20,27,240,17,20,5,0,24,39,5,0,7,20,16,23,64,0,0,0
08059012054,0,20,39,8,30,104,81,55,41,77,177,198,211,85,223,252,1601,40,0,0,0,0,7,8,25,0,0,0,0,0,0,0,0,0,386,0,11,7,0,0,41,6,0,33,0,40,60,73,8,66,41,878,0,9,9,0,8,29,37,45,0,51,94,88,119,46,150,193,297,0,0,23,8,15,26,13,10,8,26,43,50,19,31,7,18
